CustomerID,OrderID,Date,Full_Name,CustomerCity,CustomerState,ProdNumber,CategoryID,CategoryName,CategoryAbbreviation,ProdName,Category,TotalQuantity,TotalRevenue,TotalPrice
394,2006,05/03/2021,"Olivero Hinckes",Rochester,"New York",TV807,7,"Training Videos",TV,"Open Source Code",7,3,96,32
397,913,13/07/2020,"Dorian Softley",Toledo,Ohio,TV807,7,"Training Videos",TV,"Open Source Code",7,4,128,32
398,1867,05/02/2021,"Carma Threlfall",Irvine,California,DS302,3,Drones,DS,"DC-304 Drone",3,4,1580,395
398,1695,01/01/2021,"Carma Threlfall",Irvine,California,EB512,4,eBooks,EB,"Multi Rotor Drones",4,5,120,24
399,2304,10/05/2021,"Johanna Massei",Waterbury,Connecticut,DK206,2,"Drone Kits",DK,BYOD-400,2,3,357,119
399,1915,14/02/2021,"Johanna Massei",Waterbury,Connecticut,RK607,5,"Robot Kits",RK,BYOR-4005,5,5,1225,245
400,619,13/05/2020,"Grant Scandrett",Lexington,Kentucky,TV807,7,"Training Videos",TV,"Open Source Code",7,4,128,32
400,435,01/04/2020,"Grant Scandrett",Lexington,Kentucky,DS307,3,Drones,DS,"MICR-564K Drone",3,5,2495,499
401,1791,22/01/2021,"Kiri MacTeague",Houston,Texas,TV806,7,"Training Videos",TV,"Mapping with Drones",7,3,147,49
402,1779,18/01/2021,"Kennith McCulley",Jackson,Mississippi,RK607,5,"Robot Kits",RK,BYOR-4005,5,2,490,245
403,467,06/04/2020,"Atalanta Iveans",Springfield,Illinois,EB519,4,eBooks,EB,"Spherical Robots",4,4,64,16
404,1962,24/02/2021,"Ajay Hardy",Madison,Wisconsin,DS301,3,Drones,DS,"DA-SA702 Drone",3,5,1995,399
404,1137,02/09/2020,"Ajay Hardy",Madison,Wisconsin,TV806,7,"Training Videos",TV,"Mapping with Drones",7,3,147,49
404,315,03/03/2020,"Ajay Hardy",Madison,Wisconsin,RS702,6,Robots,RS,"MICR-23K Robot",6,1,899,899
405,2162,10/04/2021,"Janeta Stein","Silver Spring",Maryland,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,5,55,11
406,1348,14/10/2020,"Justus Hamblington",Macon,Georgia,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,5,60,12
406,942,20/07/2020,"Justus Hamblington",Macon,Georgia,DS301,3,Drones,DS,"DA-SA702 Drone",3,3,1197,399
406,705,29/05/2020,"Justus Hamblington",Macon,Georgia,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,3,111,37
406,429,01/04/2020,"Justus Hamblington",Macon,Georgia,DK207,2,"Drone Kits",DK,BYOD-400S,2,1,129,129
411,1787,21/01/2021,"Torrin West",Mobile,Alabama,EB519,4,eBooks,EB,"Spherical Robots",4,1,16,16
411,1747,13/01/2021,"Torrin West",Mobile,Alabama,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,3,24,8
412,2226,23/04/2021,"Annaliese Sheeres","Saint Louis",Missouri,DK206,2,"Drone Kits",DK,BYOD-400,2,4,476,119
414,711,30/05/2020,"Hanny Goslin","San Jose",California,DK205,2,"Drone Kits",DK,BYOD-350,2,4,356,89
415,425,31/03/2020,"Jacquie Gethins",Boston,Massachusetts,EB514,4,eBooks,EB,"Polar Robots",4,2,46,23
416,1143,03/09/2020,"Kary Pedro",Dallas,Texas,DS307,3,Drones,DS,"MICR-564K Drone",3,6,2994,499
418,894,10/07/2020,"Annette Eddisford",Tallahassee,Florida,DK209,2,"Drone Kits",DK,BYOD-550,2,5,895,179
420,2325,14/05/2021,"Brigham Kemet",Chicago,Illinois,TV801,7,"Training Videos",TV,"Aerial Security",7,2,72,36
420,1102,25/08/2020,"Brigham Kemet",Chicago,Illinois,DK204,2,"Drone Kits",DK,BYOD-300,2,5,445,89
420,420,29/03/2020,"Brigham Kemet",Chicago,Illinois,TV810,7,"Training Videos",TV,"Understanding Automation",7,4,176,44
421,2042,14/03/2021,"Emanuel Zanutti","El Paso",Texas,TV810,7,"Training Videos",TV,"Understanding Automation",7,3,132,44
422,1210,17/09/2020,"Lucita Lesper","Des Moines",Iowa,RS704,6,Robots,RS,"RLK-9920 Robot",6,2,1398,699
422,764,09/06/2020,"Lucita Lesper","Des Moines",Iowa,TV808,7,"Training Videos",TV,"Robotic Essentials",7,4,136,34
422,541,25/04/2020,"Lucita Lesper","Des Moines",Iowa,RS707,6,Robots,RS,"RXW-9807 Robot",6,3,1797,599
422,240,17/02/2020,"Lucita Lesper","Des Moines",Iowa,EB511,4,eBooks,EB,"Helicopter Drones",4,4,80,20
422,5,01/01/2020,"Lucita Lesper","Des Moines",Iowa,EB517,4,eBooks,EB,"SCARA Robots",4,5,95,19
423,1658,23/12/2020,"Em Blackader",Stockton,California,EB501,4,eBooks,EB,"Articulated Robots",4,5,115,23
423,523,21/04/2020,"Em Blackader",Stockton,California,RK603,5,"Robot Kits",RK,BYOR-1500,5,1,189,189
423,306,02/03/2020,"Em Blackader",Stockton,California,DK202,2,"Drone Kits",DK,BYOD-200,2,2,116,58
424,2147,07/04/2021,"Golda Leverington",Topeka,Kansas,DK201,2,"Drone Kits",DK,BYOD-100,2,4,216,54
426,1816,25/01/2021,"Christen Loins","Oklahoma City",Oklahoma,EB508,4,eBooks,EB,"Fixed Wing Drones",4,6,90,15
426,1298,04/10/2020,"Christen Loins","Oklahoma City",Oklahoma,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,4,48,12
426,344,11/03/2020,"Christen Loins","Oklahoma City",Oklahoma,BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,4,28,7
426,37,07/01/2020,"Christen Loins","Oklahoma City",Oklahoma,RK605,5,"Robot Kits",RK,BYOR-3000,5,4,856,214
428,1448,04/11/2020,"Granville Conti","Salt Lake City",Utah,TV803,7,"Training Videos",TV,"Cloud Computing",7,5,145,29
428,1410,26/10/2020,"Granville Conti","Salt Lake City",Utah,EB508,4,eBooks,EB,"Fixed Wing Drones",4,3,45,15
429,1062,17/08/2020,"Gerard Boutell",Woburn,Massachusetts,RS705,6,Robots,RS,"RQTE-554 Robot",6,4,2736,684
430,2376,25/05/2021,"Jobye Dobbinson",Odessa,Texas,DK203,2,"Drone Kits",DK,BYOD-220,2,3,207,69
430,916,13/07/2020,"Jobye Dobbinson",Odessa,Texas,TV802,7,"Training Videos",TV,"AI for Educators",7,3,147,49
430,363,15/03/2020,"Jobye Dobbinson",Odessa,Texas,RK604,5,"Robot Kits",RK,BYOR-2640S,5,2,378,189
430,90,21/01/2020,"Jobye Dobbinson",Odessa,Texas,EB504,4,eBooks,EB,"Cartesian Robots",4,2,24,12
433,876,07/07/2020,"Allsun Hattersley",Omaha,Nebraska,DK204,2,"Drone Kits",DK,BYOD-300,2,6,534,89
435,1343,14/10/2020,"Peterus Gaskal",Flushing,"New York",EB520,4,eBooks,EB,"Understanding Arduino",4,2,34,17
435,30,06/01/2020,"Peterus Gaskal",Flushing,"New York",EB518,4,eBooks,EB,"Single Rotor Drones",4,6,84,14
437,993,31/07/2020,"Rafael Richly","Miami Beach",Florida,DK205,2,"Drone Kits",DK,BYOD-350,2,4,356,89
438,1552,01/12/2020,"Joelle Vollam","El Paso",Texas,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,2,38,19
440,2112,29/03/2021,"Dorian Hakey",Norfolk,Virginia,BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,2,14,7
440,1253,25/09/2020,"Dorian Hakey",Norfolk,Virginia,EB516,4,eBooks,EB,"RTF Drones",4,1,16,16
440,691,26/05/2020,"Dorian Hakey",Norfolk,Virginia,DK207,2,"Drone Kits",DK,BYOD-400S,2,5,645,129
441,1646,22/12/2020,"Mia Walkden",Austin,Texas,TV810,7,"Training Videos",TV,"Understanding Automation",7,3,132,44
445,2370,23/05/2021,"Leicester Staines",Modesto,California,RK605,5,"Robot Kits",RK,BYOR-3000,5,2,428,214
445,374,18/03/2020,"Leicester Staines",Modesto,California,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,6,66,11
446,1837,29/01/2021,"Jaquenetta Ginley",Dayton,Ohio,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,5,45,9
446,871,06/07/2020,"Jaquenetta Ginley",Dayton,Ohio,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,4,76,19
448,1103,26/08/2020,"Maud Kattenhorn","Apache Junction",Arizona,DS303,3,Drones,DS,"DTD-7000 Drone",3,5,2250,450
449,2326,14/05/2021,"Chaim Artist",Columbia,Missouri,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,4,112,28
449,503,16/04/2020,"Chaim Artist",Columbia,Missouri,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,5,60,12
451,2250,28/04/2021,"Loutitia Cota",Oakland,California,RS707,6,Robots,RS,"RXW-9807 Robot",6,4,2396,599
451,636,16/05/2020,"Loutitia Cota",Oakland,California,TV806,7,"Training Videos",TV,"Mapping with Drones",7,3,147,49
451,148,31/01/2020,"Loutitia Cota",Oakland,California,TV803,7,"Training Videos",TV,"Cloud Computing",7,3,87,29
452,2206,19/04/2021,"Harlen Phelan",Gastonia,"North Carolina",EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,2,38,19
454,1634,19/12/2020,"Tobe Sailor","Las Vegas",Nevada,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,3,84,28
454,690,26/05/2020,"Tobe Sailor","Las Vegas",Nevada,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,4,76,19
454,189,08/02/2020,"Tobe Sailor","Las Vegas",Nevada,TV811,7,"Training Videos",TV,"Understanding Drone Regulations",7,5,135,27
456,201,09/02/2020,"Velvet Blackwood",Atlanta,Georgia,RK602,5,"Robot Kits",RK,BYOR-1000,5,3,567,189
459,89,20/01/2020,"Sidonia Maffy","San Luis Obispo",California,EB511,4,eBooks,EB,"Helicopter Drones",4,4,80,20
460,1625,16/12/2020,"Shaun Souttar",Austin,Texas,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,3,12,4
460,340,10/03/2020,"Shaun Souttar",Austin,Texas,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,1,37,37
461,2317,12/05/2021,"Gratia Sowle",Evansville,Indiana,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,4,32,8
463,1766,16/01/2021,"Idell Dyson",Plano,Texas,BP106,1,Blueprints,BP,"Hexacopter Drone Blueprint",1,4,32,8
463,818,23/06/2020,"Idell Dyson",Plano,Texas,RK603,5,"Robot Kits",RK,BYOR-1500,5,4,756,189
465,2190,16/04/2021,"Germaine Farran",Boise,Idaho,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,5,140,28
465,1238,22/09/2020,"Germaine Farran",Boise,Idaho,TV801,7,"Training Videos",TV,"Aerial Security",7,5,180,36
465,1024,07/08/2020,"Germaine Farran",Boise,Idaho,EB501,4,eBooks,EB,"Articulated Robots",4,4,92,23
470,1452,05/11/2020,"Angele Heeley",Springfield,Illinois,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,3,36,12
470,923,15/07/2020,"Angele Heeley",Springfield,Illinois,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,3,30,10
471,2207,19/04/2021,"Torrie Coytes",Monticello,Minnesota,TV807,7,"Training Videos",TV,"Open Source Code",7,5,160,32
471,704,29/05/2020,"Torrie Coytes",Monticello,Minnesota,TV808,7,"Training Videos",TV,"Robotic Essentials",7,3,102,34
472,448,03/04/2020,"Aguste Olanda",Johnstown,Pennsylvania,DK209,2,"Drone Kits",DK,BYOD-550,2,4,716,179
473,1685,30/12/2020,"Cher Poole",Baltimore,Maryland,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,3,12,4
473,1429,30/10/2020,"Cher Poole",Baltimore,Maryland,DK204,2,"Drone Kits",DK,BYOD-300,2,4,356,89
473,1401,24/10/2020,"Cher Poole",Baltimore,Maryland,RK602,5,"Robot Kits",RK,BYOR-1000,5,1,189,189
473,1127,01/09/2020,"Cher Poole",Baltimore,Maryland,DK205,2,"Drone Kits",DK,BYOD-350,2,6,534,89
475,1511,19/11/2020,"Gabriel Gallaher",Phoenix,Arizona,TV807,7,"Training Videos",TV,"Open Source Code",7,4,128,32
475,1222,18/09/2020,"Gabriel Gallaher",Phoenix,Arizona,RS703,6,Robots,RS,"RCB-889 Robot",6,4,2196,549
476,1291,02/10/2020,"Wilt Clampton",Nashville,Tennessee,DK204,2,"Drone Kits",DK,BYOD-300,2,2,178,89
478,1227,19/09/2020,"Shell Huyghe",Biloxi,Mississippi,EB514,4,eBooks,EB,"Polar Robots",4,3,69,23
479,693,26/05/2020,"Enrique Hynard",Hamilton,Ohio,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,3,33,11
479,389,22/03/2020,"Enrique Hynard",Hamilton,Ohio,EB511,4,eBooks,EB,"Helicopter Drones",4,5,100,20
480,456,04/04/2020,"Aridatha McEntagart","San Jose",California,EB513,4,eBooks,EB,"Photograph Drones",4,4,56,14
481,2188,15/04/2021,"Bobbie Tomczynski",Minneapolis,Minnesota,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,1,11,11
481,169,04/02/2020,"Bobbie Tomczynski",Minneapolis,Minnesota,RK603,5,"Robot Kits",RK,BYOR-1500,5,6,1134,189
483,994,31/07/2020,"Karia Gladdolph",Decatur,Illinois,RK607,5,"Robot Kits",RK,BYOR-4005,5,3,735,245
485,1283,30/09/2020,"Yvette Mayze",Ridgely,Maryland,EB501,4,eBooks,EB,"Articulated Robots",4,3,69,23
485,1154,05/09/2020,"Yvette Mayze",Ridgely,Maryland,DK201,2,"Drone Kits",DK,BYOD-100,2,2,108,54
485,834,27/06/2020,"Yvette Mayze",Ridgely,Maryland,DK206,2,"Drone Kits",DK,BYOD-400,2,4,476,119
485,534,24/04/2020,"Yvette Mayze",Ridgely,Maryland,BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,5,35,7
486,2175,12/04/2021,"Giovanni Kirkhouse",Anchorage,Alaska,DS302,3,Drones,DS,"DC-304 Drone",3,3,1185,395
486,1507,19/11/2020,"Giovanni Kirkhouse",Anchorage,Alaska,TV802,7,"Training Videos",TV,"AI for Educators",7,4,196,49
488,2114,30/03/2021,"Bernadina Hoys",Rochester,"New York",DK202,2,"Drone Kits",DK,BYOD-200,2,3,174,58
488,369,17/03/2020,"Bernadina Hoys",Rochester,"New York",TV806,7,"Training Videos",TV,"Mapping with Drones",7,5,245,49
489,1054,15/08/2020,"Wynn Thom",Kent,Washington,RK604,5,"Robot Kits",RK,BYOR-2640S,5,4,756,189
490,1578,06/12/2020,"Genni Coopey",Atlanta,Georgia,TV801,7,"Training Videos",TV,"Aerial Security",7,3,108,36
492,524,21/04/2020,"Karalee MacCawley",Boise,Idaho,DS301,3,Drones,DS,"DA-SA702 Drone",3,3,1197,399
493,532,24/04/2020,"Robby Dury",Milwaukee,Wisconsin,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,3,36,12
494,1087,22/08/2020,"Ransom Arthars",Humble,Texas,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,5,60,12
495,1490,17/11/2020,"Odelia Jamblin",Birmingham,Alabama,RK604,5,"Robot Kits",RK,BYOR-2640S,5,3,567,189
496,1952,22/02/2021,"Carole Halliburton",Anchorage,Alaska,EB508,4,eBooks,EB,"Fixed Wing Drones",4,2,30,15
496,175,05/02/2020,"Carole Halliburton",Anchorage,Alaska,RK605,5,"Robot Kits",RK,BYOR-3000,5,5,1070,214
497,2347,17/05/2021,"Daron McGrorty",Elizabeth,"New Jersey",EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,5,95,19
497,1145,04/09/2020,"Daron McGrorty",Elizabeth,"New Jersey",RS707,6,Robots,RS,"RXW-9807 Robot",6,5,2995,599
497,265,24/02/2020,"Daron McGrorty",Elizabeth,"New Jersey",BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,2,22,11
498,918,14/07/2020,"Rafaellle Blunsom",Dallas,Texas,EB503,4,eBooks,EB,"Building Your Own Drone",4,2,48,24
499,1807,24/01/2021,"Bert Girardi","Bonita Springs",Florida,DS302,3,Drones,DS,"DC-304 Drone",3,5,1975,395
499,988,30/07/2020,"Bert Girardi","Bonita Springs",Florida,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,2,20,10
500,1045,12/08/2020,"Ingamar Johanning","Kansas City",Kansas,EB504,4,eBooks,EB,"Cartesian Robots",4,2,24,12
500,171,04/02/2020,"Ingamar Johanning","Kansas City",Kansas,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,3,30,10
502,1806,24/01/2021,"Josepha Seth",Houston,Texas,DS301,3,Drones,DS,"DA-SA702 Drone",3,2,798,399
504,1841,30/01/2021,"Derrek Shalloo",Yakima,Washington,DK202,2,"Drone Kits",DK,BYOD-200,2,4,232,58
504,1702,03/01/2021,"Derrek Shalloo",Yakima,Washington,RK605,5,"Robot Kits",RK,BYOR-3000,5,4,856,214
504,999,02/08/2020,"Derrek Shalloo",Yakima,Washington,DK208,2,"Drone Kits",DK,BYOD-500,2,3,501,167
505,2036,12/03/2021,"Cornela Bunnell",Memphis,Tennessee,BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,3,24,8
505,566,04/05/2020,"Cornela Bunnell",Memphis,Tennessee,DS301,3,Drones,DS,"DA-SA702 Drone",3,2,798,399
505,273,25/02/2020,"Cornela Bunnell",Memphis,Tennessee,EB520,4,eBooks,EB,"Understanding Arduino",4,3,51,17
507,417,29/03/2020,"Sara-ann Westby",Berkeley,California,TV811,7,"Training Videos",TV,"Understanding Drone Regulations",7,1,27,27
508,350,12/03/2020,"Deena Marrill",Irving,Texas,RK606,5,"Robot Kits",RK,BYOR-3535,5,2,450,225
509,2161,10/04/2021,"Betta Armer",Midland,Texas,TV810,7,"Training Videos",TV,"Understanding Automation",7,4,176,44
510,1456,07/11/2020,"Werner Spark",Reston,Virginia,DK205,2,"Drone Kits",DK,BYOD-350,2,6,534,89
510,824,25/06/2020,"Werner Spark",Reston,Virginia,RS702,6,Robots,RS,"MICR-23K Robot",6,4,3596,899
510,188,07/02/2020,"Werner Spark",Reston,Virginia,DS307,3,Drones,DS,"MICR-564K Drone",3,5,2495,499
511,2222,22/04/2021,"Rona Kunisch","San Francisco",California,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,2,24,12
513,784,16/06/2020,"Kacey Meeus",Erie,Pennsylvania,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,3,84,28
514,731,02/06/2020,"Hoyt Stainfield",Memphis,Tennessee,RS702,6,Robots,RS,"MICR-23K Robot",6,1,899,899
517,707,30/05/2020,"Deborah Hachette",Madison,Wisconsin,EB503,4,eBooks,EB,"Building Your Own Drone",4,2,48,24
517,681,24/05/2020,"Deborah Hachette",Madison,Wisconsin,DK205,2,"Drone Kits",DK,BYOD-350,2,2,178,89
520,2018,07/03/2021,"Krystyna Coyte",Philadelphia,Pennsylvania,DS305,3,Drones,DS,"DTI-84 Drone",3,3,1365,455
520,1572,05/12/2020,"Krystyna Coyte",Philadelphia,Pennsylvania,EB512,4,eBooks,EB,"Multi Rotor Drones",4,3,72,24
520,603,09/05/2020,"Krystyna Coyte",Philadelphia,Pennsylvania,RK605,5,"Robot Kits",RK,BYOR-3000,5,5,1070,214
521,1768,16/01/2021,"Quint Rozalski",Morgantown,"West Virginia",RS707,6,Robots,RS,"RXW-9807 Robot",6,1,599,599
521,1544,28/11/2020,"Quint Rozalski",Morgantown,"West Virginia",TV801,7,"Training Videos",TV,"Aerial Security",7,5,180,36
522,1113,28/08/2020,"Patricia Sherrott",Newark,Delaware,RS707,6,Robots,RS,"RXW-9807 Robot",6,3,1797,599
522,683,24/05/2020,"Patricia Sherrott",Newark,Delaware,RS703,6,Robots,RS,"RCB-889 Robot",6,2,1098,549
522,291,28/02/2020,"Patricia Sherrott",Newark,Delaware,EB519,4,eBooks,EB,"Spherical Robots",4,4,64,16
522,80,18/01/2020,"Patricia Sherrott",Newark,Delaware,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,2,20,10
523,1759,15/01/2021,"Janaye Liddle",Lexington,Kentucky,TV802,7,"Training Videos",TV,"AI for Educators",7,4,196,49
523,840,29/06/2020,"Janaye Liddle",Lexington,Kentucky,RK602,5,"Robot Kits",RK,BYOR-1000,5,4,756,189
524,2361,21/05/2021,"Nigel Kittel",Greensboro,"North Carolina",BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,2,14,7
525,535,25/04/2020,"Jimmie Gell",Sacramento,California,EB504,4,eBooks,EB,"Cartesian Robots",4,3,36,12
530,518,20/04/2020,"Horatio Burd",Brooklyn,"New York",EB511,4,eBooks,EB,"Helicopter Drones",4,4,80,20
534,1320,10/10/2020,"Winni Denmead","New Orleans",Louisiana,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,2,18,9
534,514,18/04/2020,"Winni Denmead","New Orleans",Louisiana,EB502,4,eBooks,EB,"Building Your First Robot",4,3,72,24
535,1809,24/01/2021,"Carie Lowth","New York City","New York",DK202,2,"Drone Kits",DK,BYOD-200,2,5,290,58
535,157,01/02/2020,"Carie Lowth","New York City","New York",EB520,4,eBooks,EB,"Understanding Arduino",4,4,68,17
537,1811,24/01/2021,"Nissa Lyptrade","El Paso",Texas,DK204,2,"Drone Kits",DK,BYOD-300,2,2,178,89
538,1367,18/10/2020,"Joly Avann",Lakeland,Florida,RK607,5,"Robot Kits",RK,BYOR-4005,5,4,980,245
538,883,08/07/2020,"Joly Avann",Lakeland,Florida,EB503,4,eBooks,EB,"Building Your Own Drone",4,3,72,24
542,1090,24/08/2020,"Berkie Jentges",Buffalo,"New York",DK201,2,"Drone Kits",DK,BYOD-100,2,4,216,54
543,588,08/05/2020,"Mikol Yitzhak",Philadelphia,Pennsylvania,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,5,50,10
544,513,18/04/2020,"Jodi Dallison","New Orleans",Louisiana,TV802,7,"Training Videos",TV,"AI for Educators",7,3,147,49
545,2283,04/05/2021,"Tessa Charette",Akron,Ohio,TV801,7,"Training Videos",TV,"Aerial Security",7,3,108,36
545,1088,22/08/2020,"Tessa Charette",Akron,Ohio,EB518,4,eBooks,EB,"Single Rotor Drones",4,5,70,14
545,583,07/05/2020,"Tessa Charette",Akron,Ohio,DK203,2,"Drone Kits",DK,BYOD-220,2,2,138,69
548,1604,11/12/2020,"Elaina Jobey","South Bend",Indiana,RS703,6,Robots,RS,"RCB-889 Robot",6,2,1098,549
549,2254,30/04/2021,"Lurline Fannin",Fairfax,Virginia,DK204,2,"Drone Kits",DK,BYOD-300,2,2,178,89
549,1662,24/12/2020,"Lurline Fannin",Fairfax,Virginia,RK603,5,"Robot Kits",RK,BYOR-1500,5,3,567,189
550,1257,25/09/2020,"Sallyann Revington",Tuscaloosa,Alabama,TV801,7,"Training Videos",TV,"Aerial Security",7,4,144,36
551,508,17/04/2020,"Amabelle Kleinmintz",Littleton,Colorado,TV810,7,"Training Videos",TV,"Understanding Automation",7,3,132,44
551,398,24/03/2020,"Amabelle Kleinmintz",Littleton,Colorado,TV807,7,"Training Videos",TV,"Open Source Code",7,4,128,32
551,112,23/01/2020,"Amabelle Kleinmintz",Littleton,Colorado,EB504,4,eBooks,EB,"Cartesian Robots",4,4,48,12
553,433,01/04/2020,"Benedetta Colly",Pensacola,Florida,EB518,4,eBooks,EB,"Single Rotor Drones",4,1,14,14
555,1330,11/10/2020,"Berna MacDermott",Muncie,Indiana,DK204,2,"Drone Kits",DK,BYOD-300,2,5,445,89
556,1883,08/02/2021,"Robinet Attenbrow",Aurora,Colorado,DK206,2,"Drone Kits",DK,BYOD-400,2,3,357,119
558,1567,05/12/2020,"Nikos Pulteneye",Flint,Michigan,EB514,4,eBooks,EB,"Polar Robots",4,5,115,23
559,1565,04/12/2020,"Ignacius Belchem",Dayton,Ohio,DK209,2,"Drone Kits",DK,BYOD-550,2,5,895,179
559,1319,09/10/2020,"Ignacius Belchem",Dayton,Ohio,TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,4,196,49
559,1071,18/08/2020,"Ignacius Belchem",Dayton,Ohio,BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,5,20,4
560,229,15/02/2020,"Betty Hargerie",Phoenix,Arizona,DK208,2,"Drone Kits",DK,BYOD-500,2,2,334,167
561,2159,09/04/2021,"Malissia Lilloe","Fort Wayne",Indiana,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,4,168,42
562,451,03/04/2020,"Kendell Delleschi",Columbus,Georgia,DS305,3,Drones,DS,"DTI-84 Drone",3,5,2275,455
565,666,21/05/2020,"Sim Bowler","El Paso",Texas,RS703,6,Robots,RS,"RCB-889 Robot",6,2,1098,549
566,1526,23/11/2020,"Gavan Mackie",Palmdale,California,RK605,5,"Robot Kits",RK,BYOR-3000,5,5,1070,214
567,1972,26/02/2021,"Torrin Hails","Saint Louis",Missouri,EB518,4,eBooks,EB,"Single Rotor Drones",4,3,42,14
568,150,31/01/2020,"Elwin Yakobovicz",Madison,Wisconsin,DS303,3,Drones,DS,"DTD-7000 Drone",3,2,900,450
569,1246,23/09/2020,"Persis Christer",Abilene,Texas,RS704,6,Robots,RS,"RLK-9920 Robot",6,3,2097,699
571,2323,13/05/2021,"Zonnya Machon","Hot Springs National Park",Arkansas,EB516,4,eBooks,EB,"RTF Drones",4,1,16,16
571,1927,16/02/2021,"Zonnya Machon","Hot Springs National Park",Arkansas,TV811,7,"Training Videos",TV,"Understanding Drone Regulations",7,2,54,27
572,1247,23/09/2020,"Gabriel Polini",Garland,Texas,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,3,36,12
574,1149,04/09/2020,"Bealle Ferrolli",Charleston,"South Carolina",EB504,4,eBooks,EB,"Cartesian Robots",4,2,24,12
575,995,31/07/2020,"Roby Gilbey",Manassas,Virginia,RS704,6,Robots,RS,"RLK-9920 Robot",6,5,3495,699
575,968,25/07/2020,"Roby Gilbey",Manassas,Virginia,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,5,55,11
576,1838,29/01/2021,"Debor Agronski",Clearwater,Florida,EB501,4,eBooks,EB,"Articulated Robots",4,6,138,23
576,971,26/07/2020,"Debor Agronski",Clearwater,Florida,DS302,3,Drones,DS,"DC-304 Drone",3,6,2370,395
579,2127,02/04/2021,"Gabi Haet",Seattle,Washington,DS305,3,Drones,DS,"DTI-84 Drone",3,5,2275,455
579,1847,31/01/2021,"Gabi Haet",Seattle,Washington,EB504,4,eBooks,EB,"Cartesian Robots",4,4,48,12
579,1293,02/10/2020,"Gabi Haet",Seattle,Washington,BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,3,21,7
580,1192,13/09/2020,"Staci Zollner","San Diego",California,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,2,74,37
580,288,27/02/2020,"Staci Zollner","San Diego",California,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,4,148,37
581,872,06/07/2020,"Livvy Arthey",Louisville,Kentucky,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,3,750,250
582,678,23/05/2020,"Nancie Motherwell",Atlanta,Georgia,DS306,3,Drones,DS,"DX-145 Drone",3,4,1000,250
584,578,06/05/2020,"Byran Bowering",Brooklyn,"New York",BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,1,10,10
587,752,07/06/2020,"Myrlene Knyvett","Shawnee Mission",Kansas,RS706,6,Robots,RS,"RWW-75 Robot",6,3,2649,883
587,44,08/01/2020,"Myrlene Knyvett","Shawnee Mission",Kansas,RK602,5,"Robot Kits",RK,BYOR-1000,5,1,189,189
